fund,date,asset,weight
Equity Equal-Weight,2023-02-01,AMD,0.02
Equity Equal-Weight,2023-02-01,AMGN,0.02
Equity Equal-Weight,2023-02-01,AMT,0.02
Equity Equal-Weight,2023-02-01,BA,0.02
Equity Equal-Weight,2023-02-01,CAT,0.02
Equity Equal-Weight,2023-02-01,CCI,0.02
Equity Equal-Weight,2023-02-01,CMCSA,0.02
Equity Equal-Weight,2023-02-01,COP,0.02
Equity Equal-Weight,2023-02-01,CVX,0.02
Equity Equal-Weight,2023-02-01,D,0.02
Equity Equal-Weight,2023-02-01,DD,0.02
Equity Equal-Weight,2023-02-01,DIS,0.02
Equity Equal-Weight,2023-02-01,DOW,0.02
Equity Equal-Weight,2023-02-01,DUK,0.02
Equity Equal-Weight,2023-02-01,EA,0.02
Equity Equal-Weight,2023-02-01,GE,0.02
Equity Equal-Weight,2023-02-01,GILD,0.02
Equity Equal-Weight,2023-02-01,GS,0.02
Equity Equal-Weight,2023-02-01,INTC,0.02
Equity Equal-Weight,2023-02-01,KO,0.02
Equity Equal-Weight,2023-02-01,MMM,0.02
Equity Equal-Weight,2023-02-01,MRK,0.02
Equity Equal-Weight,2023-02-01,MS,0.02
Equity Equal-Weight,2023-02-01,NEE,0.02
Equity Equal-Weight,2023-02-01,NEM,0.02
Equity Equal-Weight,2023-02-01,NKE,0.02
Equity Equal-Weight,2023-02-01,NUE,0.02
Equity Equal-Weight,2023-02-01,NVDA,0.02
Equity Equal-Weight,2023-02-01,O,0.02
Equity Equal-Weight,2023-02-01,OXY,0.02
Equity Equal-Weight,2023-02-01,PLD,0.02
Equity Equal-Weight,2023-02-01,PSA,0.02
Equity Equal-Weight,2023-02-01,QCOM,0.02
Equity Equal-Weight,2023-02-01,SBUX,0.02
Equity Equal-Weight,2023-02-01,SHW,0.02
Equity Equal-Weight,2023-02-01,SLB,0.02
Equity Equal-Weight,2023-02-01,SO,0.02
Equity Equal-Weight,2023-02-01,T,0.02
Equity Equal-Weight,2023-02-01,TMUS,0.02
Equity Equal-Weight,2023-02-01,TTWO,0.02
Equity Equal-Weight,2023-02-01,UPS,0.02
Equity Equal-Weight,2023-02-01,USB,0.02
Equity Equal-Weight,2023-02-01,V,0.02
Equity Equal-Weight,2023-02-01,WFC,0.02
Equity Equal-Weight,2023-02-01,WMT,0.02
Equity Equal-Weight,2023-02-01,XOM,0.02
Equity Equal-Weight,2023-03-01,ABBV,0.02
Equity Equal-Weight,2023-03-01,ABT,0.02
Equity Equal-Weight,2023-03-01,ADBE,0.02
Equity Equal-Weight,2023-03-01,AEP,0.02
Equity Equal-Weight,2023-03-01,AMD,0.02
Equity Equal-Weight,2023-03-01,AMGN,0.02
Equity Equal-Weight,2023-03-01,AMT,0.02
Equity Equal-Weight,2023-03-01,BA,0.02
Equity Equal-Weight,2023-03-01,CAT,0.02
Equity Equal-Weight,2023-03-01,CCI,0.02
Equity Equal-Weight,2023-03-01,CMCSA,0.02
Equity Equal-Weight,2023-03-01,COP,0.02
Equity Equal-Weight,2023-03-01,CVX,0.02
Equity Equal-Weight,2023-03-01,D,0.02
Equity Equal-Weight,2023-03-01,DD,0.02
Equity Equal-Weight,2023-03-01,DIS,0.02
Equity Equal-Weight,2023-03-01,DOW,0.02
Equity Equal-Weight,2023-03-01,DUK,0.02
Equity Equal-Weight,2023-03-01,EA,0.02
Equity Equal-Weight,2023-03-01,GE,0.02
Equity Equal-Weight,2023-03-01,GILD,0.02
Equity Equal-Weight,2023-03-01,GS,0.02
Equity Equal-Weight,2023-03-01,INTC,0.02
Equity Equal-Weight,2023-03-01,KO,0.02
Equity Equal-Weight,2023-03-01,MMM,0.02
Equity Equal-Weight,2023-03-01,MRK,0.02
Equity Equal-Weight,2023-03-01,MS,0.02
Equity Equal-Weight,2023-03-01,NEE,0.02
Equity Equal-Weight,2023-03-01,NEM,0.02
Equity Equal-Weight,2023-03-01,NKE,0.02
Equity Equal-Weight,2023-03-01,NUE,0.02
Equity Equal-Weight,2023-03-01,NVDA,0.02
Equity Equal-Weight,2023-03-01,O,0.02
Equity Equal-Weight,2023-03-01,OXY,0.02
Equity Equal-Weight,2023-03-01,PLD,0.02
Equity Equal-Weight,2023-03-01,PSA,0.02
Equity Equal-Weight,2023-03-01,QCOM,0.02
Equity Equal-Weight,2023-03-01,SBUX,0.02
Equity Equal-Weight,2023-03-01,SHW,0.02
Equity Equal-Weight,2023-03-01,SLB,0.02
Equity Equal-Weight,2023-03-01,SO,0.02
Equity Equal-Weight,2023-03-01,T,0.02
Equity Equal-Weight,2023-03-01,TMUS,0.02
Equity Equal-Weight,2023-03-01,TTWO,0.02
Equity Equal-Weight,2023-03-01,UPS,0.02
Equity Equal-Weight,2023-03-01,USB,0.02
Equity Equal-Weight,2023-03-01,V,0.02
Equity Equal-Weight,2023-03-01,WFC,0.02
Equity Equal-Weight,2023-03-01,WMT,0.02
Equity Equal-Weight,2023-03-01,XOM,0.02
Equity Equal-Weight,2023-04-03,ABBV,0.02
Equity Equal-Weight,2023-04-03,ABT,0.02
Equity Equal-Weight,2023-04-03,ADBE,0.02
Equity Equal-Weight,2023-04-03,AEP,0.02
Equity Equal-Weight,2023-04-03,AMD,0.02
Equity Equal-Weight,2023-04-03,AMGN,0.02
Equity Equal-Weight,2023-04-03,AMT,0.02
Equity Equal-Weight,2023-04-03,BA,0.02
Equity Equal-Weight,2023-04-03,CAT,0.02
Equity Equal-Weight,2023-04-03,CCI,0.02
Equity Equal-Weight,2023-04-03,CMCSA,0.02
Equity Equal-Weight,2023-04-03,COP,0.02
Equity Equal-Weight,2023-04-03,CVX,0.02
Equity Equal-Weight,2023-04-03,D,0.02
Equity Equal-Weight,2023-04-03,DD,0.02
Equity Equal-Weight,2023-04-03,DIS,0.02
Equity Equal-Weight,2023-04-03,DOW,0.02
Equity Equal-Weight,2023-04-03,DUK,0.02
Equity Equal-Weight,2023-04-03,EA,0.02
Equity Equal-Weight,2023-04-03,GE,0.02
Equity Equal-Weight,2023-04-03,GILD,0.02
Equity Equal-Weight,2023-04-03,GS,0.02
Equity Equal-Weight,2023-04-03,INTC,0.02
Equity Equal-Weight,2023-04-03,KO,0.02
Equity Equal-Weight,2023-04-03,MMM,0.02
Equity Equal-Weight,2023-04-03,MRK,0.02
Equity Equal-Weight,2023-04-03,MS,0.02
Equity Equal-Weight,2023-04-03,NEE,0.02
Equity Equal-Weight,2023-04-03,NEM,0.02
Equity Equal-Weight,2023-04-03,NKE,0.02
Equity Equal-Weight,2023-04-03,NUE,0.02
Equity Equal-Weight,2023-04-03,NVDA,0.02
Equity Equal-Weight,2023-04-03,O,0.02
Equity Equal-Weight,2023-04-03,OXY,0.02
Equity Equal-Weight,2023-04-03,PLD,0.02
Equity Equal-Weight,2023-04-03,PSA,0.02
Equity Equal-Weight,2023-04-03,QCOM,0.02
Equity Equal-Weight,2023-04-03,SBUX,0.02
Equity Equal-Weight,2023-04-03,SHW,0.02
Equity Equal-Weight,2023-04-03,SLB,0.02
Equity Equal-Weight,2023-04-03,SO,0.02
Equity Equal-Weight,2023-04-03,T,0.02
Equity Equal-Weight,2023-04-03,TMUS,0.02
Equity Equal-Weight,2023-04-03,TTWO,0.02
Equity Equal-Weight,2023-04-03,UPS,0.02
Equity Equal-Weight,2023-04-03,USB,0.02
Equity Equal-Weight,2023-04-03,V,0.02
Equity Equal-Weight,2023-04-03,WFC,0.02
Equity Equal-Weight,2023-04-03,WMT,0.02
Equity Equal-Weight,2023-04-03,XOM,0.02
Equity Equal-Weight,2023-05-01,ABBV,0.02
Equity Equal-Weight,2023-05-01,ABT,0.02
Equity Equal-Weight,2023-05-01,ADBE,0.02
Equity Equal-Weight,2023-05-01,AEP,0.02
Equity Equal-Weight,2023-05-01,AMD,0.02
Equity Equal-Weight,2023-05-01,AMGN,0.02
Equity Equal-Weight,2023-05-01,AMT,0.02
Equity Equal-Weight,2023-05-01,BA,0.02
Equity Equal-Weight,2023-05-01,CAT,0.02
Equity Equal-Weight,2023-05-01,CCI,0.02
Equity Equal-Weight,2023-05-01,CMCSA,0.02
Equity Equal-Weight,2023-05-01,COP,0.02
Equity Equal-Weight,2023-05-01,CVX,0.02
Equity Equal-Weight,2023-05-01,D,0.02
Equity Equal-Weight,2023-05-01,DD,0.02
Equity Equal-Weight,2023-05-01,DIS,0.02
Equity Equal-Weight,2023-05-01,DOW,0.02
Equity Equal-Weight,2023-05-01,DUK,0.02
Equity Equal-Weight,2023-05-01,EA,0.02
Equity Equal-Weight,2023-05-01,GE,0.02
Equity Equal-Weight,2023-05-01,GILD,0.02
Equity Equal-Weight,2023-05-01,GS,0.02
Equity Equal-Weight,2023-05-01,INTC,0.02
Equity Equal-Weight,2023-05-01,KO,0.02
Equity Equal-Weight,2023-05-01,MMM,0.02
Equity Equal-Weight,2023-05-01,MRK,0.02
Equity Equal-Weight,2023-05-01,MS,0.02
Equity Equal-Weight,2023-05-01,NEE,0.02
Equity Equal-Weight,2023-05-01,NEM,0.02
Equity Equal-Weight,2023-05-01,NKE,0.02
Equity Equal-Weight,2023-05-01,NUE,0.02
Equity Equal-Weight,2023-05-01,NVDA,0.02
Equity Equal-Weight,2023-05-01,O,0.02
Equity Equal-Weight,2023-05-01,OXY,0.02
Equity Equal-Weight,2023-05-01,PLD,0.02
Equity Equal-Weight,2023-05-01,PSA,0.02
Equity Equal-Weight,2023-05-01,QCOM,0.02
Equity Equal-Weight,2023-05-01,SBUX,0.02
Equity Equal-Weight,2023-05-01,SHW,0.02
Equity Equal-Weight,2023-05-01,SLB,0.02
Equity Equal-Weight,2023-05-01,SO,0.02
Equity Equal-Weight,2023-05-01,T,0.02
Equity Equal-Weight,2023-05-01,TMUS,0.02
Equity Equal-Weight,2023-05-01,TTWO,0.02
Equity Equal-Weight,2023-05-01,UPS,0.02
Equity Equal-Weight,2023-05-01,USB,0.02
Equity Equal-Weight,2023-05-01,V,0.02
Equity Equal-Weight,2023-05-01,WFC,0.02
Equity Equal-Weight,2023-05-01,WMT,0.02
Equity Equal-Weight,2023-05-01,XOM,0.02
Equity Equal-Weight,2023-06-01,ABBV,0.02
Equity Equal-Weight,2023-06-01,ABT,0.02
Equity Equal-Weight,2023-06-01,ADBE,0.02
Equity Equal-Weight,2023-06-01,AEP,0.02
Equity Equal-Weight,2023-06-01,AMD,0.02
Equity Equal-Weight,2023-06-01,AMGN,0.02
Equity Equal-Weight,2023-06-01,AMT,0.02
Equity Equal-Weight,2023-06-01,BA,0.02
Equity Equal-Weight,2023-06-01,CAT,0.02
Equity Equal-Weight,2023-06-01,CCI,0.02
Equity Equal-Weight,2023-06-01,CMCSA,0.02
Equity Equal-Weight,2023-06-01,COP,0.02
Equity Equal-Weight,2023-06-01,CVX,0.02
Equity Equal-Weight,2023-06-01,D,0.02
Equity Equal-Weight,2023-06-01,DD,0.02
Equity Equal-Weight,2023-06-01,DIS,0.02
Equity Equal-Weight,2023-06-01,DOW,0.02
Equity Equal-Weight,2023-06-01,DUK,0.02
Equity Equal-Weight,2023-06-01,EA,0.02
Equity Equal-Weight,2023-06-01,GE,0.02
Equity Equal-Weight,2023-06-01,GILD,0.02
Equity Equal-Weight,2023-06-01,GS,0.02
Equity Equal-Weight,2023-06-01,INTC,0.02
Equity Equal-Weight,2023-06-01,KO,0.02
Equity Equal-Weight,2023-06-01,MMM,0.02
Equity Equal-Weight,2023-06-01,MRK,0.02
Equity Equal-Weight,2023-06-01,MS,0.02
Equity Equal-Weight,2023-06-01,NEE,0.02
Equity Equal-Weight,2023-06-01,NEM,0.02
Equity Equal-Weight,2023-06-01,NKE,0.02
Equity Equal-Weight,2023-06-01,NUE,0.02
Equity Equal-Weight,2023-06-01,NVDA,0.02
Equity Equal-Weight,2023-06-01,O,0.02
Equity Equal-Weight,2023-06-01,OXY,0.02
Equity Equal-Weight,2023-06-01,PLD,0.02
Equity Equal-Weight,2023-06-01,PSA,0.02
Equity Equal-Weight,2023-06-01,QCOM,0.02
Equity Equal-Weight,2023-06-01,SBUX,0.02
Equity Equal-Weight,2023-06-01,SHW,0.02
Equity Equal-Weight,2023-06-01,SLB,0.02
Equity Equal-Weight,2023-06-01,SO,0.02
Equity Equal-Weight,2023-06-01,T,0.02
Equity Equal-Weight,2023-06-01,TMUS,0.02
Equity Equal-Weight,2023-06-01,TTWO,0.02
Equity Equal-Weight,2023-06-01,UPS,0.02
Equity Equal-Weight,2023-06-01,USB,0.02
Equity Equal-Weight,2023-06-01,V,0.02
Equity Equal-Weight,2023-06-01,WFC,0.02
Equity Equal-Weight,2023-06-01,WMT,0.02
Equity Equal-Weight,2023-06-01,XOM,0.02
Equity Equal-Weight,2023-07-03,ABBV,0.02
Equity Equal-Weight,2023-07-03,ABT,0.02
Equity Equal-Weight,2023-07-03,ADBE,0.02
Equity Equal-Weight,2023-07-03,AEP,0.02
Equity Equal-Weight,2023-07-03,AMD,0.02
Equity Equal-Weight,2023-07-03,AMGN,0.02
Equity Equal-Weight,2023-07-03,AMT,0.02
Equity Equal-Weight,2023-07-03,BA,0.02
Equity Equal-Weight,2023-07-03,CAT,0.02
Equity Equal-Weight,2023-07-03,CCI,0.02
Equity Equal-Weight,2023-07-03,CMCSA,0.02
Equity Equal-Weight,2023-07-03,COP,0.02
Equity Equal-Weight,2023-07-03,CVX,0.02
Equity Equal-Weight,2023-07-03,D,0.02
Equity Equal-Weight,2023-07-03,DD,0.02
Equity Equal-Weight,2023-07-03,DIS,0.02
Equity Equal-Weight,2023-07-03,DOW,0.02
Equity Equal-Weight,2023-07-03,DUK,0.02
Equity Equal-Weight,2023-07-03,EA,0.02
Equity Equal-Weight,2023-07-03,GE,0.02
Equity Equal-Weight,2023-07-03,GILD,0.02
Equity Equal-Weight,2023-07-03,GS,0.02
Equity Equal-Weight,2023-07-03,INTC,0.02
Equity Equal-Weight,2023-07-03,KO,0.02
Equity Equal-Weight,2023-07-03,MMM,0.02
Equity Equal-Weight,2023-07-03,MRK,0.02
Equity Equal-Weight,2023-07-03,MS,0.02
Equity Equal-Weight,2023-07-03,NEE,0.02
Equity Equal-Weight,2023-07-03,NEM,0.02
Equity Equal-Weight,2023-07-03,NKE,0.02
Equity Equal-Weight,2023-07-03,NUE,0.02
Equity Equal-Weight,2023-07-03,NVDA,0.02
Equity Equal-Weight,2023-07-03,O,0.02
Equity Equal-Weight,2023-07-03,OXY,0.02
Equity Equal-Weight,2023-07-03,PLD,0.02
Equity Equal-Weight,2023-07-03,PSA,0.02
Equity Equal-Weight,2023-07-03,QCOM,0.02
Equity Equal-Weight,2023-07-03,SBUX,0.02
Equity Equal-Weight,2023-07-03,SHW,0.02
Equity Equal-Weight,2023-07-03,SLB,0.02
Equity Equal-Weight,2023-07-03,SO,0.02
Equity Equal-Weight,2023-07-03,T,0.02
Equity Equal-Weight,2023-07-03,TMUS,0.02
Equity Equal-Weight,2023-07-03,TTWO,0.02
Equity Equal-Weight,2023-07-03,UPS,0.02
Equity Equal-Weight,2023-07-03,USB,0.02
Equity Equal-Weight,2023-07-03,V,0.02
Equity Equal-Weight,2023-07-03,WFC,0.02
Equity Equal-Weight,2023-07-03,WMT,0.02
Equity Equal-Weight,2023-07-03,XOM,0.02
Equity Equal-Weight,2023-08-01,ABBV,0.02
Equity Equal-Weight,2023-08-01,ABT,0.02
Equity Equal-Weight,2023-08-01,ADBE,0.02
Equity Equal-Weight,2023-08-01,AEP,0.02
Equity Equal-Weight,2023-08-01,AMD,0.02
Equity Equal-Weight,2023-08-01,AMGN,0.02
Equity Equal-Weight,2023-08-01,AMT,0.02
Equity Equal-Weight,2023-08-01,BA,0.02
Equity Equal-Weight,2023-08-01,CAT,0.02
Equity Equal-Weight,2023-08-01,CCI,0.02
Equity Equal-Weight,2023-08-01,CMCSA,0.02
Equity Equal-Weight,2023-08-01,COP,0.02
Equity Equal-Weight,2023-08-01,CVX,0.02
Equity Equal-Weight,2023-08-01,D,0.02
Equity Equal-Weight,2023-08-01,DD,0.02
Equity Equal-Weight,2023-08-01,DIS,0.02
Equity Equal-Weight,2023-08-01,DOW,0.02
Equity Equal-Weight,2023-08-01,DUK,0.02
Equity Equal-Weight,2023-08-01,EA,0.02
Equity Equal-Weight,2023-08-01,GE,0.02
Equity Equal-Weight,2023-08-01,GILD,0.02
Equity Equal-Weight,2023-08-01,GS,0.02
Equity Equal-Weight,2023-08-01,INTC,0.02
Equity Equal-Weight,2023-08-01,KO,0.02
Equity Equal-Weight,2023-08-01,MMM,0.02
Equity Equal-Weight,2023-08-01,MRK,0.02
Equity Equal-Weight,2023-08-01,MS,0.02
Equity Equal-Weight,2023-08-01,NEE,0.02
Equity Equal-Weight,2023-08-01,NEM,0.02
Equity Equal-Weight,2023-08-01,NKE,0.02
Equity Equal-Weight,2023-08-01,NUE,0.02
Equity Equal-Weight,2023-08-01,NVDA,0.02
Equity Equal-Weight,2023-08-01,O,0.02
Equity Equal-Weight,2023-08-01,OXY,0.02
Equity Equal-Weight,2023-08-01,PLD,0.02
Equity Equal-Weight,2023-08-01,PSA,0.02
Equity Equal-Weight,2023-08-01,QCOM,0.02
Equity Equal-Weight,2023-08-01,SBUX,0.02
Equity Equal-Weight,2023-08-01,SHW,0.02
Equity Equal-Weight,2023-08-01,SLB,0.02
Equity Equal-Weight,2023-08-01,SO,0.02
Equity Equal-Weight,2023-08-01,T,0.02
Equity Equal-Weight,2023-08-01,TMUS,0.02
Equity Equal-Weight,2023-08-01,TTWO,0.02
Equity Equal-Weight,2023-08-01,UPS,0.02
Equity Equal-Weight,2023-08-01,USB,0.02
Equity Equal-Weight,2023-08-01,V,0.02
Equity Equal-Weight,2023-08-01,WFC,0.02
Equity Equal-Weight,2023-08-01,WMT,0.02
Equity Equal-Weight,2023-08-01,XOM,0.02
Equity Equal-Weight,2023-09-01,ABBV,0.02
Equity Equal-Weight,2023-09-01,ABT,0.02
Equity Equal-Weight,2023-09-01,ADBE,0.02
Equity Equal-Weight,2023-09-01,AEP,0.02
Equity Equal-Weight,2023-09-01,AMD,0.02
Equity Equal-Weight,2023-09-01,AMGN,0.02
Equity Equal-Weight,2023-09-01,AMT,0.02
Equity Equal-Weight,2023-09-01,BA,0.02
Equity Equal-Weight,2023-09-01,CAT,0.02
Equity Equal-Weight,2023-09-01,CCI,0.02
Equity Equal-Weight,2023-09-01,CMCSA,0.02
Equity Equal-Weight,2023-09-01,COP,0.02
Equity Equal-Weight,2023-09-01,CVX,0.02
Equity Equal-Weight,2023-09-01,D,0.02
Equity Equal-Weight,2023-09-01,DD,0.02
Equity Equal-Weight,2023-09-01,DIS,0.02
Equity Equal-Weight,2023-09-01,DOW,0.02
Equity Equal-Weight,2023-09-01,DUK,0.02
Equity Equal-Weight,2023-09-01,EA,0.02
Equity Equal-Weight,2023-09-01,GE,0.02
Equity Equal-Weight,2023-09-01,GILD,0.02
Equity Equal-Weight,2023-09-01,GS,0.02
Equity Equal-Weight,2023-09-01,INTC,0.02
Equity Equal-Weight,2023-09-01,KO,0.02
Equity Equal-Weight,2023-09-01,MMM,0.02
Equity Equal-Weight,2023-09-01,MRK,0.02
Equity Equal-Weight,2023-09-01,MS,0.02
Equity Equal-Weight,2023-09-01,NEE,0.02
Equity Equal-Weight,2023-09-01,NEM,0.02
Equity Equal-Weight,2023-09-01,NKE,0.02
Equity Equal-Weight,2023-09-01,NUE,0.02
Equity Equal-Weight,2023-09-01,NVDA,0.02
Equity Equal-Weight,2023-09-01,O,0.02
Equity Equal-Weight,2023-09-01,OXY,0.02
Equity Equal-Weight,2023-09-01,PLD,0.02
Equity Equal-Weight,2023-09-01,PSA,0.02
Equity Equal-Weight,2023-09-01,QCOM,0.02
Equity Equal-Weight,2023-09-01,SBUX,0.02
Equity Equal-Weight,2023-09-01,SHW,0.02
Equity Equal-Weight,2023-09-01,SLB,0.02
Equity Equal-Weight,2023-09-01,SO,0.02
Equity Equal-Weight,2023-09-01,T,0.02
Equity Equal-Weight,2023-09-01,TMUS,0.02
Equity Equal-Weight,2023-09-01,TTWO,0.02
Equity Equal-Weight,2023-09-01,UPS,0.02
Equity Equal-Weight,2023-09-01,USB,0.02
Equity Equal-Weight,2023-09-01,V,0.02
Equity Equal-Weight,2023-09-01,WFC,0.02
Equity Equal-Weight,2023-09-01,WMT,0.02
Equity Equal-Weight,2023-09-01,XOM,0.02
Equity Equal-Weight,2023-10-02,ABBV,0.02
Equity Equal-Weight,2023-10-02,ABT,0.02
Equity Equal-Weight,2023-10-02,ADBE,0.02
Equity Equal-Weight,2023-10-02,AEP,0.02
Equity Equal-Weight,2023-10-02,AMD,0.02
Equity Equal-Weight,2023-10-02,AMGN,0.02
Equity Equal-Weight,2023-10-02,AMT,0.02
Equity Equal-Weight,2023-10-02,BA,0.02
Equity Equal-Weight,2023-10-02,CAT,0.02
Equity Equal-Weight,2023-10-02,CCI,0.02
Equity Equal-Weight,2023-10-02,CMCSA,0.02
Equity Equal-Weight,2023-10-02,COP,0.02
Equity Equal-Weight,2023-10-02,CVX,0.02
Equity Equal-Weight,2023-10-02,D,0.02
Equity Equal-Weight,2023-10-02,DD,0.02
Equity Equal-Weight,2023-10-02,DIS,0.02
Equity Equal-Weight,2023-10-02,DOW,0.02
Equity Equal-Weight,2023-10-02,DUK,0.02
Equity Equal-Weight,2023-10-02,EA,0.02
Equity Equal-Weight,2023-10-02,GE,0.02
Equity Equal-Weight,2023-10-02,GILD,0.02
Equity Equal-Weight,2023-10-02,GS,0.02
Equity Equal-Weight,2023-10-02,INTC,0.02
Equity Equal-Weight,2023-10-02,KO,0.02
Equity Equal-Weight,2023-10-02,MMM,0.02
Equity Equal-Weight,2023-10-02,MRK,0.02
Equity Equal-Weight,2023-10-02,MS,0.02
Equity Equal-Weight,2023-10-02,NEE,0.02
Equity Equal-Weight,2023-10-02,NEM,0.02
Equity Equal-Weight,2023-10-02,NKE,0.02
Equity Equal-Weight,2023-10-02,NUE,0.02
Equity Equal-Weight,2023-10-02,NVDA,0.02
Equity Equal-Weight,2023-10-02,O,0.02
Equity Equal-Weight,2023-10-02,OXY,0.02
Equity Equal-Weight,2023-10-02,PLD,0.02
Equity Equal-Weight,2023-10-02,PSA,0.02
Equity Equal-Weight,2023-10-02,QCOM,0.02
Equity Equal-Weight,2023-10-02,SBUX,0.02
Equity Equal-Weight,2023-10-02,SHW,0.02
Equity Equal-Weight,2023-10-02,SLB,0.02
Equity Equal-Weight,2023-10-02,SO,0.02
Equity Equal-Weight,2023-10-02,T,0.02
Equity Equal-Weight,2023-10-02,TMUS,0.02
Equity Equal-Weight,2023-10-02,TTWO,0.02
Equity Equal-Weight,2023-10-02,UPS,0.02
Equity Equal-Weight,2023-10-02,USB,0.02
Equity Equal-Weight,2023-10-02,V,0.02
Equity Equal-Weight,2023-10-02,WFC,0.02
Equity Equal-Weight,2023-10-02,WMT,0.02
Equity Equal-Weight,2023-10-02,XOM,0.02
Equity Equal-Weight,2023-11-01,ABBV,0.02
Equity Equal-Weight,2023-11-01,ABT,0.02
Equity Equal-Weight,2023-11-01,ADBE,0.02
Equity Equal-Weight,2023-11-01,AEP,0.02
Equity Equal-Weight,2023-11-01,AMD,0.02
Equity Equal-Weight,2023-11-01,AMGN,0.02
Equity Equal-Weight,2023-11-01,AMT,0.02
Equity Equal-Weight,2023-11-01,BA,0.02
Equity Equal-Weight,2023-11-01,CAT,0.02
Equity Equal-Weight,2023-11-01,CCI,0.02
Equity Equal-Weight,2023-11-01,CMCSA,0.02
Equity Equal-Weight,2023-11-01,COP,0.02
Equity Equal-Weight,2023-11-01,CVX,0.02
Equity Equal-Weight,2023-11-01,D,0.02
Equity Equal-Weight,2023-11-01,DD,0.02
Equity Equal-Weight,2023-11-01,DIS,0.02
Equity Equal-Weight,2023-11-01,DOW,0.02
Equity Equal-Weight,2023-11-01,DUK,0.02
Equity Equal-Weight,2023-11-01,EA,0.02
Equity Equal-Weight,2023-11-01,GE,0.02
Equity Equal-Weight,2023-11-01,GILD,0.02
Equity Equal-Weight,2023-11-01,GS,0.02
Equity Equal-Weight,2023-11-01,INTC,0.02
Equity Equal-Weight,2023-11-01,KO,0.02
Equity Equal-Weight,2023-11-01,MMM,0.02
Equity Equal-Weight,2023-11-01,MRK,0.02
Equity Equal-Weight,2023-11-01,MS,0.02
Equity Equal-Weight,2023-11-01,NEE,0.02
Equity Equal-Weight,2023-11-01,NEM,0.02
Equity Equal-Weight,2023-11-01,NKE,0.02
Equity Equal-Weight,2023-11-01,NUE,0.02
Equity Equal-Weight,2023-11-01,NVDA,0.02
Equity Equal-Weight,2023-11-01,O,0.02
Equity Equal-Weight,2023-11-01,OXY,0.02
Equity Equal-Weight,2023-11-01,PLD,0.02
Equity Equal-Weight,2023-11-01,PSA,0.02
Equity Equal-Weight,2023-11-01,QCOM,0.02
Equity Equal-Weight,2023-11-01,SBUX,0.02
Equity Equal-Weight,2023-11-01,SHW,0.02
Equity Equal-Weight,2023-11-01,SLB,0.02
Equity Equal-Weight,2023-11-01,SO,0.02
Equity Equal-Weight,2023-11-01,T,0.02
Equity Equal-Weight,2023-11-01,TMUS,0.02
Equity Equal-Weight,2023-11-01,TTWO,0.02
Equity Equal-Weight,2023-11-01,UPS,0.02
Equity Equal-Weight,2023-11-01,USB,0.02
Equity Equal-Weight,2023-11-01,V,0.02
Equity Equal-Weight,2023-11-01,WFC,0.02
Equity Equal-Weight,2023-11-01,WMT,0.02
Equity Equal-Weight,2023-11-01,XOM,0.02
Equity Equal-Weight,2023-12-01,ABBV,0.02
Equity Equal-Weight,2023-12-01,ABT,0.02
Equity Equal-Weight,2023-12-01,ADBE,0.02
Equity Equal-Weight,2023-12-01,AEP,0.02
Equity Equal-Weight,2023-12-01,AMD,0.02
Equity Equal-Weight,2023-12-01,AMGN,0.02
Equity Equal-Weight,2023-12-01,AMT,0.02
Equity Equal-Weight,2023-12-01,BA,0.02
Equity Equal-Weight,2023-12-01,CAT,0.02
Equity Equal-Weight,2023-12-01,CCI,0.02
Equity Equal-Weight,2023-12-01,CMCSA,0.02
Equity Equal-Weight,2023-12-01,COP,0.02
Equity Equal-Weight,2023-12-01,CVX,0.02
Equity Equal-Weight,2023-12-01,D,0.02
Equity Equal-Weight,2023-12-01,DD,0.02
Equity Equal-Weight,2023-12-01,DIS,0.02
Equity Equal-Weight,2023-12-01,DOW,0.02
Equity Equal-Weight,2023-12-01,DUK,0.02
Equity Equal-Weight,2023-12-01,EA,0.02
Equity Equal-Weight,2023-12-01,GE,0.02
Equity Equal-Weight,2023-12-01,GILD,0.02
Equity Equal-Weight,2023-12-01,GS,0.02
Equity Equal-Weight,2023-12-01,INTC,0.02
Equity Equal-Weight,2023-12-01,KO,0.02
Equity Equal-Weight,2023-12-01,MMM,0.02
Equity Equal-Weight,2023-12-01,MRK,0.02
Equity Equal-Weight,2023-12-01,MS,0.02
Equity Equal-Weight,2023-12-01,NEE,0.02
Equity Equal-Weight,2023-12-01,NEM,0.02
Equity Equal-Weight,2023-12-01,NKE,0.02
Equity Equal-Weight,2023-12-01,NUE,0.02
Equity Equal-Weight,2023-12-01,NVDA,0.02
Equity Equal-Weight,2023-12-01,O,0.02
Equity Equal-Weight,2023-12-01,OXY,0.02
Equity Equal-Weight,2023-12-01,PLD,0.02
Equity Equal-Weight,2023-12-01,PSA,0.02
Equity Equal-Weight,2023-12-01,QCOM,0.02
Equity Equal-Weight,2023-12-01,SBUX,0.02
Equity Equal-Weight,2023-12-01,SHW,0.02
Equity Equal-Weight,2023-12-01,SLB,0.02
Equity Equal-Weight,2023-12-01,SO,0.02
Equity Equal-Weight,2023-12-01,T,0.02
Equity Equal-Weight,2023-12-01,TMUS,0.02
Equity Equal-Weight,2023-12-01,TTWO,0.02
Equity Equal-Weight,2023-12-01,UPS,0.02
